force,stroke
6608.78,3.750292
6608.772,3.750458
6608.756,3.750625
6608.74,3.750792
6608.725,3.750958
6608.709,3.751125
6608.693,3.751292
6608.685,3.751458
6608.661,3.751615
6608.653,3.751781
6608.645,3.751948
6608.629,3.752115
6608.605,3.752281
6608.597,3.752448
6608.582,3.752614
6608.566,3.752781
6608.55,3.752948
6608.534,3.753114
6608.526,3.753281
6608.51,3.753448
6608.494,3.753614
6608.478,3.753781
6608.462,3.753948
6608.454,3.754115
6608.43,3.754281
6608.415,3.754448
6608.407,3.754615
6608.399,3.754781
6608.375,3.754948
6608.359,3.755115
6608.343,3.755281
6608.327,3.755448
6608.319,3.755615
6608.295,3.755781
6608.28,3.755948
6608.271,3.756114
6608.264,3.756281
6608.24,3.756448
6608.224,3.756614
6608.216,3.756781
6608.2,3.756948
6608.185,3.757115
6608.176,3.757281
6608.168,3.757448
6608.144,3.757615
6608.128,3.757781
6608.113,3.757948
6608.097,3.758115
6608.089,3.758281
6608.065,3.758448
6608.057,3.758615
6608.049,3.758781
6608.033,3.758948
6608.018,3.759115
6608.009,3.759281
6607.994,3.759448
6607.978,3.759614
6607.961,3.759781
6607.954,3.759948
6607.93,3.760114
6607.914,3.760281
6607.906,3.760448
6607.89,3.760615
6607.875,3.760781
6607.858,3.760948
6607.842,3.761115
6607.834,3.761281
6607.818,3.761448
6607.803,3.761615
6607.795,3.761781
6607.779,3.761948
6607.763,3.762115
6607.747,3.762281
6607.739,3.762448
6607.723,3.762614
6607.708,3.762781
6607.691,3.762948
6607.676,3.763104
6607.667,3.763271
6607.644,3.763438
6607.636,3.763604
6607.628,3.763771
6607.604,3.763937
6607.596,3.764104
6607.588,3.764281
6607.564,3.764448
6607.548,3.764615
6607.541,3.764781
6607.533,3.764948
6607.509,3.765115
6607.493,3.765281
6607.477,3.765448
6607.461,3.765615
6607.453,3.765781
6607.437,3.765948
6607.421,3.766114
6607.405,3.766281
6607.397,3.766448
6607.374,3.766614
6607.366,3.766781
6607.357,3.766948
6607.333,3.767115
6607.318,3.767281
6607.302,3.767448
6607.294,3.767615
6607.278,3.767781
6607.262,3.767948
6607.238,3.768115
6607.23,3.768281
6607.223,3.768448
6607.207,3.768615
6607.183,3.768781
6607.167,3.768948
6607.159,3.769114
6607.143,3.769292
6607.127,3.769458
6607.104,3.769625
6607.087,3.769792
6607.08,3.769958
6607.064,3.770125
6607.047,3.770292
6607.032,3.770458
6607.008,3.770625
6606.992,3.770792
6606.976,3.770958
6606.96,3.771125
6606.952,3.771292
6606.937,3.771458
6606.921,3.771625
6606.904,3.771792
6606.889,3.771958
6606.865,3.772125
6606.857,3.772292
6606.841,3.772458
6606.817,3.772614
6606.801,3.772781
6606.785,3.772948
6606.77,3.773114
6606.761,3.773281
6606.738,3.773448
6606.722,3.773615
6606.706,3.773781
6606.69,3.773948
6606.674,3.774115
6606.659,3.774281
6606.642,3.774448
6606.626,3.774615
6606.603,3.774781
6606.587,3.774948
6606.571,3.775115
6606.555,3.775281
6606.539,3.775448
6606.523,3.775615
6606.507,3.775781
6606.492,3.775948
6606.476,3.776114
6606.459,3.776281
6606.444,3.776448
6606.428,3.776614
6606.412,3.776781
6606.396,3.776948
6606.373,3.777115
6606.356,3.777281
6606.34,3.777448
6606.325,3.777615
6606.301,3.777781
6606.285,3.777948
6606.277,3.778115
6606.261,3.778281
6606.245,3.778448
6606.229,3.778615
6606.213,3.778781
6606.206,3.778948
6606.182,3.779114
6606.166,3.779281
6606.142,3.779448
6606.126,3.779614
6606.11,3.779781
6606.094,3.779948
6606.078,3.780115
6606.07,3.780281
6606.046,3.780448
6606.03,3.780615
6606.015,3.780781
6605.999,3.780948
6605.991,3.781115
6605.975,3.781281
6605.959,3.781448
6605.943,3.781615
6605.927,3.781781
6605.911,3.781948
6605.896,3.782115
6605.879,3.782281
6605.864,3.782448
6605.848,3.782614
6605.832,3.782781
6605.816,3.782948
6605.8,3.783114
6605.784,3.783281
6605.768,3.783437
6605.76,3.783604
6605.744,3.783771
6605.729,3.783937
6605.712,3.784104
6605.697,3.784271
6605.681,3.784437
6605.665,3.784604
6605.649,3.784771
6605.633,3.784937
6605.625,3.785104
6605.609,3.785281
6605.593,3.785448
6605.578,3.785614
6605.562,3.785781
6605.545,3.785948
6605.53,3.786114
6605.514,3.786281
6605.506,3.786448
6605.49,3.786615
6605.474,3.786781
6605.458,3.786948
6605.45,3.787115
6605.435,3.787281
6605.418,3.787448
6605.402,3.787615
6605.395,3.787781
6605.378,3.787948
6605.363,3.788115
6605.347,3.788281
6605.339,3.788448
6605.315,3.788615
6605.299,3.788781
6605.292,3.788948
6605.275,3.789114
6605.259,3.789281
6605.244,3.789458
6605.228,3.789625
6605.212,3.789792
6605.204,3.789958
6605.18,3.790125
6605.172,3.790292
6605.156,3.790458
6605.148,3.790625
6605.125,3.790792
6605.109,3.790958
6605.092,3.791125
6605.077,3.791292
6605.069,3.791458
6605.045,3.791625
6605.029,3.791792
6605.029,3.791958
6605.013,3.792125
6604.997,3.792292
6604.99,3.792458
6604.973,3.792625
6604.95,3.792792
6604.942,3.792958
6604.934,3.793125
6604.918,3.793292
6604.894,3.793458
6604.878,3.793625
6604.87,3.793792
6604.854,3.793958
6604.838,3.794125
6604.823,3.794281
6604.807,3.794448
6604.799,3.794615
6604.783,3.794781
6604.759,3.794948
6604.743,3.795115
6604.727,3.795281
6604.711,3.795448
6604.704,3.795614
6604.68,3.795781
6604.664,3.795948
6604.647,3.796114
6604.632,3.796281
6604.616,3.796458
6604.608,3.796625
6604.584,3.796781
6604.568,3.796948
6604.561,3.797115
6604.552,3.797281
6604.528,3.797448
6604.521,3.797615
6604.513,3.797781
6604.489,3.797948
6604.473,3.798115
6604.457,3.798281
6604.449,3.798448
6604.433,3.798615
6604.417,3.798781
6604.401,3.798948
6604.385,3.799114
6604.377,3.799281
6604.354,3.799448
6604.346,3.799614
6604.33,3.799781
6604.314,3.799948
6604.298,3.800115
6604.282,3.800281
6604.266,3.800448
6604.25,3.800615
6604.234,3.800781
6604.218,3.800948
6604.203,3.801115
6604.187,3.801281
6604.171,3.801448
6604.155,3.801615
6604.139,3.801781
6604.123,3.801948
6604.107,3.802114
6604.091,3.802281
6604.075,3.802448
6604.067,3.802614
6604.052,3.802781
6604.028,3.802948
6604.02,3.803115
6604.004,3.803281
6603.988,3.803448
6603.972,3.803615
6603.956,3.803781
6603.948,3.803948
6603.933,3.804115
6603.917,3.804271
6603.9,3.804437
6603.885,3.804604
6603.876,3.804771
6603.853,3.804937
6603.845,3.805104
6603.829,3.805271
6603.821,3.805438
6603.797,3.805604
6603.781,3.805771
6603.766,3.805938
6603.75,3.806114
6603.742,3.806281
6603.718,3.806448
6603.702,3.806615
6603.686,3.806781
6603.67,3.806948
6603.654,3.807115
6603.638,3.807281
6603.614,3.807448
6603.607,3.807615
6603.59,3.807781
6603.566,3.807948
6603.551,3.808115
6603.535,3.808281
6603.519,3.808448
6603.511,3.808614
6603.487,3.808781
6603.471,3.808948
6603.464,3.809114
6603.447,3.809281
6603.432,3.809448
6603.416,3.809615
6603.392,3.809781
6603.384,3.809948
6603.368,3.810115
6603.352,3.810292
6603.336,3.810448
6603.321,3.810625
6603.304,3.810792
6603.289,3.810958
6603.273,3.811125
6603.257,3.811292
6603.241,3.811458
6603.225,3.811625
6603.209,3.811792
6603.193,3.811958
6603.169,3.812125
6603.154,3.812302
6603.13,3.812458
6603.114,3.812625
6603.098,3.812792
6603.082,3.812958
6603.058,3.813125
6603.05,3.813292
6603.026,3.813458
6603.011,3.813625
6602.995,3.813792
6602.979,3.813958
6602.963,3.814125
6602.955,3.814292
6602.931,3.814458
6602.916,3.814615
6602.892,3.814781
6602.875,3.814948
6602.868,3.815114
6602.844,3.815281
6602.828,3.815448
6602.812,3.815614
6602.796,3.815781
6602.78,3.815948
6602.756,3.816114
6602.74,3.816281
6602.732,3.816448
6602.716,3.816615
6602.701,3.816781
6602.685,3.816948
6602.661,3.817115
6602.645,3.817292
6602.637,3.817458
6602.613,3.817615
6602.597,3.817781
6602.573,3.817948
6602.558,3.818115
6602.542,3.818281
6602.526,3.818448
6602.51,3.818614
6602.494,3.818781
6602.478,3.818948
6602.462,3.819114
6602.446,3.819281
6602.43,3.819448
6602.415,3.819615
6602.391,3.819781
6602.375,3.819948
6602.359,3.820115
6602.343,3.820281
6602.327,3.820448
6602.303,3.820615
6602.287,3.820781
6602.279,3.820948
6602.264,3.821115
6602.24,3.821281
6602.224,3.821448
6602.208,3.821615
6602.2,3.821781
6602.184,3.821948
6602.16,3.822114
6602.152,3.822281
6602.136,3.822448
6602.128,3.822625
6602.104,3.822792
6602.088,3.822948
6602.064,3.823115
6602.049,3.823281
6602.033,3.823448
6602.017,3.823615
6602.009,3.823781
6601.993,3.823948
6601.978,3.824115
6601.961,3.824281
6601.945,3.824448
6601.93,3.824615
6601.914,3.824781
6601.898,3.824948
6601.882,3.825104
6601.866,3.825271
6601.842,3.825438
6601.826,3.825604
6601.811,3.825771
6601.787,3.825938
6601.778,3.826104
6601.763,3.826271
6601.739,3.826437
6601.723,3.826604
6601.707,3.826781
6601.699,3.826948
6601.683,3.827115
6601.667,3.827281
6601.652,3.827448
6601.635,3.827615
6601.62,3.827781
6601.604,3.827948
6601.588,3.828115
6601.564,3.828281
6601.548,3.828448
6601.54,3.828614
6601.524,3.828781
6601.509,3.828948
6601.492,3.829114
6601.469,3.829281
6601.453,3.829448
6601.437,3.829615
6601.421,3.829781
6601.405,3.829948
6601.39,3.830115
6601.373,3.830281
6601.357,3.830448
6601.333,3.830615
6601.318,3.830781
6601.302,3.830948
6601.278,3.831115
6601.262,3.831281
6601.247,3.831458
6601.223,3.831625
6601.207,3.831792
6601.19,3.831958
6601.175,3.832125
6601.159,3.832292
6601.135,3.832458
6601.119,3.832625
6601.095,3.832792
6601.087,3.832958
6601.063,3.833125
6601.047,3.833292
6601.032,3.833458
6601.008,3.833625
6600.992,3.833792
6600.976,3.833958
6600.96,3.834125
6600.944,3.834292
6600.928,3.834458
6600.904,3.834625
6600.896,3.834792
6600.873,3.834958
6600.857,3.835114
6600.833,3.835281
6600.817,3.835448
6600.801,3.835614
6600.785,3.835781
6600.761,3.835948
6600.746,3.836115
6600.729,3.836281
6600.706,3.836448
6600.69,3.836615
6600.674,3.836781
6600.658,3.836948
6600.634,3.837115
6600.61,3.837281
6600.595,3.837448
6600.579,3.837615
6600.555,3.837781
6600.539,3.837948
6600.515,3.838115
6600.499,3.838281
6600.491,3.838448
6600.467,3.838614
6600.452,3.838781
6600.436,3.838948
6600.412,3.839114
6600.396,3.839281
6600.38,3.839448
6600.356,3.839615
6600.34,3.839781
6600.324,3.839948
6600.309,3.840115
6600.292,3.840281
6600.276,3.840448
6600.261,3.840615
6600.237,3.840771
6600.221,3.840937
6600.213,3.841115
6600.197,3.841281
6600.181,3.841448
6600.166,3.841614
6600.142,3.841781
6600.126,3.841948
6600.102,3.842114
6600.086,3.842281
6600.07,3.842448
6600.046,3.842615
6600.03,3.842781
6600.014,3.842948
6599.999,3.843115
6599.983,3.843281
6599.975,3.843448
6599.951,3.843615
6599.935,3.843781
6599.919,3.843948
6599.903,3.844115
6599.879,3.844281
6599.864,3.844448
6599.847,3.844615
6599.832,3.844781
6599.816,3.844948
6599.8,3.845114
6599.776,3.845281
6599.76,3.845448
6599.744,3.845604
6599.728,3.845771
6599.721,3.845937
6599.704,3.846104
6599.688,3.846271
6599.673,3.846437
6599.665,3.846604
6599.641,3.846771
6599.625,3.846937
6599.609,3.847104
6599.593,3.847271
6599.578,3.847437
6599.228,3.847615
6597.193,3.847781
6597.185,3.847948
6596.979,3.848114
6597.209,3.848281
6597.249,3.848448
6597.138,3.848614
6597.495,3.848781
6597.114,3.848948
6597.416,3.849115
6597.4,3.849281
6597.074,3.849448
6597.217,3.849615
6597.32,3.849781
6597.487,3.849948
6597.432,3.850115
6596.843,3.850281
6597.169,3.850448
6597.416,3.850615
6596.923,3.850781
6597.233,3.850948
6597.225,3.851115
6596.859,3.851281
6596.494,3.851448
6596.661,3.851614
6596.843,3.851781
6596.756,3.851958
6596.979,3.852125
6596.685,3.852292
6596.883,3.852458
6596.867,3.852625
6596.899,3.852792
6597.105,3.852958
6597.114,3.853125
6597.026,3.853292
6597.352,3.853458
6597.352,3.853625
6597.034,3.853802
6596.812,3.853969
6596.565,3.854125
6596.676,3.854292
6596.716,3.854458
6597.4,3.854625
6597.185,3.854792
6596.899,3.854958
6596.661,3.855125
6596.581,3.855292
6596.652,3.855458
6596.923,3.855625
6596.271,3.855792
6596.462,3.855958
6596.788,3.856125
6596.795,3.856292
6596.549,3.856458
6596.526,3.856625
6596.216,3.856781
6596.12,3.856948
6596.184,3.857115
6596.08,3.857281
6596.144,3.857448
6596.192,3.857615
6595.978,3.857781
6595.961,3.857948
6595.794,3.858114
6595.978,3.858281
6595.954,3.858448
6596.176,3.858614
6596.319,3.858792
6596.064,3.858948
6595.874,3.859115
6595.937,3.859281
6596.12,3.859448
6595.937,3.859615
6595.739,3.859781
6595.921,3.859948
6596.144,3.860115
6595.914,3.860281
6596.057,3.860448
6596.39,3.860615
6596.192,3.860781
6595.85,3.860948
6595.564,3.861115
6595.421,3.861281
6595.993,3.861448
6595.874,3.861614
6595.596,3.861781
6595.85,3.861948
6595.794,3.862114
6595.405,3.862281
6595.262,3.862448
6595.524,3.862615
6595.644,3.862781
6595.802,3.862948
6595.564,3.863115
6595.596,3.863281
6595.548,3.863448
6595.651,3.863615
6595.516,3.863781
6595.429,3.863948
6595.437,3.864115
6595.469,3.864281
6595.222,3.864448
6595.103,3.864614
6595.27,3.864781
6595.167,3.864948
6594.96,3.865114
6595.055,3.865281
6595.159,3.865448
6595.453,3.865615
6595.715,3.865781
6595.293,3.865948
6595.126,3.866115
6595.469,3.866271
6595.317,3.866437
6595.429,3.866604
6595.389,3.866771
6595.167,3.866937
6595.031,3.867104
6595.278,3.867271
6595.333,3.867437
6595.254,3.867604
6595.111,3.867771
6594.88,3.867938
6594.483,3.868104
6594.84,3.868271
6594.873,3.868438
6595.071,3.868604
6594.888,3.868781
6594.634,3.868948
6594.976,3.869115
6594.968,3.869281
6594.729,3.869448
6594.888,3.869615
6594.888,3.869781
6594.729,3.869948
6594.833,3.870115
6594.896,3.870281
6594.904,3.870448
6594.237,3.870615
6594.737,3.870781
6594.912,3.870948
6594.793,3.871114
6594.634,3.871281
6594.618,3.871448
6594.793,3.871614
6594.88,3.871781
6595.103,3.871948
6594.69,3.872115
6594.404,3.872281
6594.523,3.872448
6594.586,3.872615
6594.69,3.872781
6594.666,3.872958
6594.491,3.873125
6594.419,3.873292
6594.237,3.873458
6594.34,3.873625
6594.531,3.873792
6594.809,3.873958
6594.745,3.874125
6594.411,3.874292
6594.65,3.874458
6594.404,3.874625
6594.428,3.874792
6593.966,3.874958
6593.943,3.875125
6594.292,3.875292
6594.149,3.875458
6594.109,3.875625
6594.372,3.875792
6594.666,3.875958
6594.586,3.876125
6594.252,3.876292
6593.919,3.876458
6593.8,3.876625
6594.094,3.876792
6593.76,3.876958
6594.102,3.877115
6594.142,3.877281
6593.672,3.877448
6593.704,3.877614
6594.252,3.877781
6594.491,3.877948
6594.356,3.878114
6594.411,3.878281
6593.776,3.878448
6593.314,3.878614
6593.665,3.878781
6593.347,3.878948
6593.617,3.879115
6593.792,3.879281
6593.712,3.879448
6593.188,3.879615
6593.14,3.879781
6593.41,3.879958
6593.514,3.880125
6593.307,3.880292
6593.577,3.880448
6593.879,3.880615
6593.338,3.880781
6593.641,3.880948
6593.887,3.881114
6593.8,3.881281
6593.665,3.881448
6593.601,3.881614
6593.481,3.881781
6593.108,3.881948
6592.544,3.882115
6592.679,3.882281
6593.235,3.882448
6593.784,3.882615
6593.514,3.882781
6593.68,3.882948
6593.314,3.883115
6592.981,3.883281
6593.076,3.883448
6592.822,3.883615
6592.878,3.883781
6593.124,3.883948
6593.291,3.884115
6593.338,3.884281
6593.132,3.884448
6592.647,3.884614
6593.045,3.884781
6593.259,3.884948
6593.299,3.885114
6593.116,3.885281
6593.171,3.885448
6593.132,3.885615
6593.116,3.885781
6593.092,3.885948
6593.188,3.886115
6592.878,3.886281
6593.354,3.886448
6593.028,3.886615
6593.124,3.886781
6593.235,3.886948
6592.711,3.887115
6592.814,3.887281
6592.862,3.887448
6592.83,3.887614
6592.345,3.887771
6592.393,3.887948
6592.568,3.888114
6592.973,3.888281
6592.377,3.888438
6592.011,3.888604
6592.17,3.888781
6592.497,3.888948
6592.187,3.889115
6592.457,3.889281
6592.655,3.889448
6592.274,3.889615
6592.099,3.889781
6591.86,3.889948
6592.123,3.890115
6592.488,3.890281
6591.94,3.890448
6592.003,3.890615
6592.083,3.890781
6592.464,3.890948
6592.52,3.891114
6592.504,3.891281
6592.6,3.891448
6592.528,3.891614
6592.035,3.891781
6591.988,3.891948
6592.107,3.892115
6591.717,3.892281
6591.86,3.892448
6592.345,3.892615
6592.154,3.892781
6592.21,3.892948
6592.218,3.893115
6592.043,3.893281
6592.035,3.893448
6592.035,3.893615
6592.011,3.893781
6591.972,3.893948
6592.242,3.894125
6591.924,3.894292
6592.003,3.894458
6591.884,3.894625
6591.932,3.894792
6591.416,3.894958
6591.765,3.895125
6591.853,3.895292
6591.678,3.895458
6592.027,3.895625
6592.417,3.895792
6591.813,3.895958
6591.948,3.896125
6591.845,3.896292
6591.773,3.896458
6591.606,3.896625
6591.606,3.896792
6591.741,3.896958
6591.733,3.897125
6591.797,3.897292
6591.845,3.897458
6592.011,3.897625
6591.876,3.897792
6591.535,3.897948
6591.669,3.898114
6591.662,3.898281
6591.28,3.898448
6590.867,3.898615
6591.161,3.898781
6591.654,3.898948
6591.272,3.899115
6590.883,3.899281
6590.661,3.899448
6591.28,3.899615
6591.257,3.899781
6590.954,3.899948
6590.771,3.900115
6590.851,3.900281
6590.788,3.900458
6590.915,3.900625
6591.137,3.900781
6591.288,3.900948
6591.519,3.901114
6591.145,3.901281
6591.105,3.901448
6591.511,3.901614
6591.32,3.901781
6591.161,3.901948
6590.732,3.902115
6591.002,3.902281
6590.875,3.902448
6590.581,3.902615
6590.891,3.902781
6590.628,3.902948
6590.788,3.903115
6590.525,3.903281
6590.581,3.903448
6590.708,3.903615
6590.676,3.903781
6590.414,3.903948
6590.152,3.904114
6590.613,3.904281
6590.859,3.904448
6590.494,3.904614
6590.024,3.904781
6590.191,3.904948
6590.597,3.905115
6590.518,3.905281
6590.024,3.905448
6590.358,3.905615
6590.573,3.905781
6590.271,3.905948
6590.327,3.906115
6590.017,3.906281
6590.351,3.906448
6590.16,3.906615
6590.017,3.906781
6590.327,3.906948
6590.2,3.907115
6590.104,3.907281
6589.993,3.907448
6589.953,3.907614
6589.937,3.907771
6589.731,3.907948
6589.818,3.908104
6590.08,3.908271
6590.104,3.908437
6589.778,3.908604
6589.881,3.908771
6589.771,3.908937
6589.857,3.909104
6590.017,3.909271
6589.89,3.909437
6589.81,3.909604
6589.532,3.909771
6589.627,3.909937
6589.643,3.910115
6589.738,3.910281
6589.604,3.910448
6589.071,3.910614
6589.397,3.910781
6589.961,3.910948
6589.85,3.911114
6589.556,3.911281
6589.699,3.911448
6589.548,3.911615
6590.088,3.911781
6590.112,3.911948
6589.691,3.912115
6589.914,3.912281
6589.667,3.912448
6589.833,3.912615
6589.691,3.912781
6589.349,3.912948
6589.23,3.913115
6589.413,3.913281
6589.524,3.913448
6589.595,3.913615
6589.651,3.913781
6589.675,3.913948
6589.452,3.914125
6589.58,3.914292
